case_id,generator_variant,fiber_volume_fraction,mean_diameter_um,kappa,mean_ps,matrix_mu,matrix_alpha,matrix_d,fiber_mu,fiber_alpha,target_fiber_volume_fraction,target_mean_diameter_um,target_kappa,target_mean_ps,fitted_k1,fitted_k2,fit_energy_rmse,fit_energy_r2,fit_relevant_stress_rmse,fit_relevant_stress_r2,accepted_axons,attempts_total,seed,matrix_element_type,matrix_fit_representation
case_0043,straight,0.3802889999999991,0.586351,0.0,0.8749259989621889,210.629416,-15.314952,0.0,587.515995,14.229754,0.380289,0.586351,0.0,0.8776,59.44082835578728,1.66463484136056,0.5403357815710212,0.9993201893708956,7.310903166160331,0.9983941858168394,796,,42,C3D8RH,exact_one_term_ogden
case_0044,straight,0.3842519999999996,0.5094629999999999,0.0,0.878173698599162,83.186519,-17.191835,0.0,110.823485,29.795904,0.384252,0.509463,0.0,0.8776,37.49032659356708,4.59708077298087,4.530323511616706,0.9922628819853656,90.61651233891928,0.9926643912204804,1049,,42,C3D8RH,exact_one_term_ogden
case_0045,straight,0.309996,0.4210889999999999,0.0,0.8748843708096109,225.76395,-23.741546,0.0,440.28949,22.929973,0.309996,0.421089,0.0,0.8776,72.52415235946376,3.1208366435570243,1.7350143888317184,0.998795480379645,30.76682056550068,0.9980404970298142,1240,,42,C3D8RH,exact_one_term_ogden
case_0046,straight,0.3399439999999993,0.4774099999999999,0.0,0.8775611879010057,92.585735,-16.825319,0.0,765.801702,22.597027,0.339944,0.47741,0.0,0.8776,88.64265821330461,3.623012854537436,8.24517596738439,0.9843526792539916,119.33399432339073,0.987009428956271,1050,,42,C3D8RH,exact_one_term_ogden
case_0047,straight,0.3431770000000005,0.472988,0.0,0.876624440347984,293.808252,-18.286682,0.0,337.763066,19.882541,0.343177,0.472988,0.0,0.8776,45.36191229060333,2.5525684772449853,0.7448238261657021,0.9993778868346802,10.745946136472169,0.9988110327662456,1081,,42,C3D8RH,exact_one_term_ogden
case_0048,straight,0.3766189999999997,0.465067,0.0,0.8753707875023566,141.798123,-8.968389,0.0,246.440954,16.00923,0.376619,0.465067,0.0,0.8776,29.03114402317513,1.918436829025497,0.3079690410872247,0.9992442476019002,4.096694570690679,0.9982847301246096,1225,,42,C3D8RH,exact_one_term_ogden
case_0049,straight,0.3119629999999997,0.5543079999999999,0.0,0.8775431052524525,157.509203,-7.767245,0.0,231.636254,9.766171,0.311963,0.554308,0.0,0.8776,15.738971043408965,0.9040853916350612,0.0953068024587645,0.999856396914474,0.9519481493352552,0.9995158720423972,720,,42,C3D8RH,exact_one_term_ogden
case_0050,straight,0.300598,0.434865,0.0,0.8749101327371716,165.433892,-4.889852,0.0,717.770551,13.85252,0.300598,0.434865,0.0,0.8776,55.14115082671776,1.5893097539928167,0.4687649188744243,0.9990981791238068,6.19621486978739,0.997870638750444,1125,,42,C3D8RH,exact_one_term_ogden
case_0051,straight,0.3816880000000002,0.4219589999999999,0.0,0.8784015234590433,175.91724,-6.308802,0.0,252.929369,19.180888,0.381688,0.421959,0.0,0.8776,39.11757077735464,2.4372618441953557,0.5699840372875337,0.9988885745148453,8.39328778345378,0.9979889168091096,1521,,42,C3D8RH,exact_one_term_ogden
case_0052,straight,0.3960539999999994,0.408867,0.0,0.8805002703415346,125.177706,-13.64078,0.0,141.37091,11.200687,0.396054,0.408867,0.0,0.8776,13.42927785929848,1.137124970031861,0.0914121822015767,0.9998518726627876,0.9953059012426796,0.9995822616214466,1696,,42,C3D8RH,exact_one_term_ogden
case_0053,straight,0.3929740000000002,0.504212,0.0,0.8768155720351505,330.823278,-11.156836,0.0,143.158488,26.406989,0.392974,0.504212,0.0,0.8776,46.08989606520479,3.570351321207446,1.3633320626880026,0.9987275631901996,23.639026048081544,0.9983228470181428,1093,,42,C3D8RH,exact_one_term_ogden
case_0054,straight,0.3475299999999992,0.4295240000000001,0.0,0.8782538679551184,110.056316,-24.145523,0.0,701.274354,28.093984,0.34753,0.429524,0.0,0.8776,109.85287013124208,4.857969069779692,31.42401009464145,0.9730179850571709,511.4045013918295,0.9817859688831212,1336,,42,C3D8RH,exact_one_term_ogden
case_0055,straight,0.366219,0.589172,0.0,0.8767211640315934,92.46788,-10.340196,0.0,106.019358,18.058672,0.366219,0.589172,0.0,0.8776,14.152955217021177,2.236522922791431,0.1869046170212642,0.9992822970601208,2.5208771253968867,0.9984787822296238,760,,42,C3D8RH,exact_one_term_ogden
case_0056,straight,0.3852860000000005,0.544519,0.0,0.873963488483478,107.398905,-16.238638,0.0,605.886505,4.40657,0.385286,0.544519,0.0,0.8776,42.56218380135758,0.2902773725218976,0.1695271655181004,0.999676991662125,1.91207311414571,0.999068885414081,942,,42,C3D8RH,exact_one_term_ogden
case_0057,straight,0.3251869999999996,0.5788079999999999,0.0,0.8771260660406162,150.165493,-14.396482,0.0,100.641568,23.785846,0.325187,0.578808,0.0,0.8776,22.33745167821489,3.163488480062611,0.5175338292451089,0.998972994554739,8.371691396339083,0.9984058842354516,700,,42,C3D8RH,exact_one_term_ogden
case_0058,straight,0.3701320000000007,0.471076,0.0,0.8745545098089093,190.329692,-18.107002,0.0,482.096752,26.763781,0.370132,0.471076,0.0,0.8776,103.97385413621794,4.12806161626398,9.658592171444456,0.9916910866517774,174.05499412241556,0.9920271428052616,1174,,42,C3D8RH,exact_one_term_ogden
case_0059,straight,0.3436119999999995,0.4359809999999999,0.0,0.8754004694660793,203.011123,-14.993105,0.0,204.650277,22.676994,0.343612,0.435981,0.0,0.8776,36.28715178332415,3.0097523534037287,0.7678491846379488,0.9989244978044362,12.481091127343069,0.9982496996314678,1272,,42,C3D8RH,exact_one_term_ogden
case_0060,straight,0.344116,0.4458039999999999,0.0,0.8751675714856931,200.055903,-16.692936,0.0,663.858713,14.109992,0.344116,0.445804,0.0,0.8776,58.78626004415656,1.656089508456031,0.5382775523058506,0.99933339446265,7.331392200083393,0.9984372992346214,1218,,42,C3D8RH,exact_one_term_ogden
